model_id,category
71255f80-7280-3555-a566-a1076389c3dc,desk
0161bdab-2cb7-451f-ab1d-2e046c7229fd,chair
de87ceae-9b3d-4794-a5ed-4e5652166fde,cabinet
89eb27f1-dac4-45e2-93fa-4dc0f44e9793,tv_stand
aef18858-1e3f-49f4-9ef0-427b098bc1d7,table
449c4927-93df-4465-a43a-fffa5442cbbc,table
af64b95f-8309-4ea3-ba49-e144dfeb86c7,chair
713059bb-b8b8-408a-9374-038df1deb3e2,stool
ab9df4f6-dab2-4b7a-9658-bde553f48e69,double_bed
cf94412f-a729-4247-9fb7-79a8678cff25,nightstand
0ad968e0-8164-44f8-b033-83f117c59c1e,pendant_lamp
29fd3dac-d939-433c-8e16-65696776542c,tv_stand
ce99aab4-dc1a-4e62-aadc-63b0ab6af869,nightstand
e11b5f53-d9d3-4358-a54a-db8d8e1c906d,chair
15560c80-c144-49be-82f8-85bb07ffec5c,cabinet
aa2ab0cc-d62f-4508-bc1b-93345ed0a53b,stool
443da456-d458-4d43-aa07-639f5076448a,pendant_lamp
44f07dce-c460-4b4e-b8b0-aaeab02b46cd,chair
2fd5c449-667b-418e-b53d-3596f954eab7,nightstand
9582f63c-7e72-44c6-9373-3e229f9ff7ef,pendant_lamp
de88dd8c-2b9b-4ee9-90ab-77aeb0d5b5ac,pendant_lamp
611dcd46-d08f-48d2-a935-c90e83be6914,bookshelf
5ce26ffd-0868-445a-b5b0-23ecfaaed8f8,double_bed
0f83ce4d-dec5-4a5e-8b6b-fc00455ab9cd,armchair
50c338dc-2d1a-4ed5-8435-5352759293d9,pendant_lamp
56ff88dc-2b3b-495c-9ece-a6df6c2218cc,chair
82838375-1b97-4cb0-902e-e978b528e317,table
80d36ff8-de60-4fd9-8f2e-1cca84d4ebbf,desk
e5fc4a48-5120-48c7-9f72-b59f53a5c34e,chair
07c11f6f-76ff-4237-b38e-ea55a81ec939,single_bed
69cd87bf-5d95-45ca-97a4-5f538d72bd68,nightstand
5f1ff483-ad10-4b63-8c35-75702d6c4b03,ceiling_lamp
c9a6c043-b4ed-4589-b46a-e2f6cbe1e260,kids_bed
7a276f3a-d7a6-4af6-9505-5c108d59e84e,dressing_table
5e0b6ac4-1465-3e95-a275-b92c4447bc18,chair
a6707409-ce9c-4873-b65b-c594e1a1b67c,children_cabinet
f7c476b3-9886-4005-8d0a-1ae450fa8ca9,kids_bed
6bcb0872-4280-4a6d-9dd7-703af3487783,wardrobe
23fc4096-69d8-45c9-9684-c8daa8774f2d,chair
54aac193-b73b-4c2d-aaa7-ba78c974318f,tv_stand
06d5595f-679e-423c-b011-9619edaaac60,bookshelf
e2138007-7c5f-41de-b6f2-c1428afc3978,pendant_lamp
eeecca29-8bd8-4050-b6f4-b96ee8cbdf50,pendant_lamp
4f501ce5-28ab-4d40-9547-5be1311dc29f,pendant_lamp
08c0e449-6678-48bb-b508-fdcec173f893,double_bed
c5d2b55c-30c1-4da3-928d-abc49b9936d4,wardrobe
b274aeae-e7c2-4b02-86a9-65248ac1e6d4,tv_stand
b0c041ad-2cc9-4b5a-8683-a5de89006ef4,dressing_table
42220d5b-dc49-47ae-9620-43f91a99a530,chair
a337b429-eee0-4aad-a325-ec8248688d1c,cabinet
033280d4-d766-4edf-b499-6c1c1c402c50,wardrobe
4d10c966-115e-46aa-a4b1-0585539e84ba,shelf
fb17ffa2-7ee0-4c65-a86f-c3c9b6c61c2c,pendant_lamp
51f88f6e-27b1-4cff-94a0-1d64dfac3172,dressing_table
5d59c748-ed7f-4809-ba97-f82f2005961e,dressing_chair
722c09e2-9786-417a-8f47-104259cc8840,double_bed
5b064413-e20c-4579-aed0-e591a9e86f32,ceiling_lamp
af2fa9f0-902f-469f-9953-da8d2c318656,cabinet
668a26bd-243c-4dec-8f48-29dea4ba6522,single_bed
a777eb62-7b38-4a0a-b0a2-cbbc9f9dbf3d,desk
adcaff86-4aa5-43e2-bc95-d7f822f68d01,chair
aafe7bca-8478-45b3-8a51-2799e2c04911,tv_stand
009dc710-856c-4d59-b6bf-38a32a6241b5,double_bed
8b8b9a9a-2221-4715-98bc-2b2f206db088,table
41bd3ca1-23ea-4a5e-b4a7-990c9e28657b,wardrobe
81af1feb-181f-4047-9b6a-214757293820,stool
2946a5e8-d81d-4768-ae28-f27ba8886410,cabinet
3b98997c-021e-4840-994d-81512494b4cc,desk
71cc5c99-c363-4782-b7ff-2faf45de6af8,single_bed
7734a9f8-3617-4962-9e92-2314c9feebe5,wardrobe
259867a7-e630-411c-9496-09b655edabeb,shelf
86cb667c-e480-4e03-97e0-3af491759849,ceiling_lamp
f0a61b2d-421d-4f3b-8e75-df01fce139f8,double_bed
8ef74600-39f7-43b4-9950-4766a8ec2abf,nightstand
c384f3e2-08d2-43e3-935e-3929028b2ff7,pendant_lamp
a5b6a7ad-9bbc-4d55-95ab-5d2123b3d6a5,nightstand
006c6db0-1477-4340-9163-d08a6cf72738,wardrobe
4a3c1778-0e62-4071-9edc-f5b52f0c7293,dressing_table
5cbc3982-865e-4d61-97f1-564c0497ac43,stool
5be0460d-2d5c-4b39-bbd1-97eac6b70a3a,chair
5941327f-b8ee-4a49-92ba-3d430968be08,cabinet
b560803f-3cd9-40b5-b972-add3667d8ee3,dressing_table
7e42325b-eaed-4929-9002-84cdac7f1d9a,stool
91e45e60-ee09-497c-a348-dcf9fb314f2e,wardrobe
552a7ab6-a0d2-4ea8-b30f-43f10e0591b0,cabinet
e1810cba-0bcf-4460-b3ed-39e741d12c40,chair
b9638563-60a7-4592-9d69-8b03a5a2a34a,ceiling_lamp
013207f3-b388-4335-b2b1-a91dd49be349,pendant_lamp
61de8e4b-63c7-4854-805c-c8c652b248ca,double_bed
5f18331d-da45-45be-99f1-c079cebf3091,pendant_lamp
c02373ba-90a3-4030-b4bb-3e1ca0000956,table
eb0f2ec5-10d5-42a4-bd5b-e5ebf8d7aae1,pendant_lamp
dfaaccd6-4e53-4a2d-beb0-43ad30ea8f41,kids_bed
40f6e595-b2f6-41b1-81b9-41d8342ae635,wardrobe
46fc8baf-b028-4069-80bf-3de526309963,double_bed
8f1f1817-89c5-4729-abe2-d4a806241456,ceiling_lamp
5360e716-65d2-4272-88db-aa1bcc3b4b65,single_bed
95125b09-8703-4088-a2d4-f202bd08d0a7,wardrobe
de91c842-f703-4d14-a095-8a5c3f570fc2,ceiling_lamp
4a6aea75-8b07-426e-aaef-8f4a1841d513,wardrobe
0e2b963d-66ab-49e3-8cf0-f90fd919bce4,ceiling_lamp
f32fb422-a6ea-4bbc-b0f7-6df331725485,tv_stand
00221545-8e2c-4266-bb42-f08c4e8d2382,ceiling_lamp
860e8155-3bdb-470d-b373-d6df09805a15,nightstand
1f29a03d-3975-4852-9b5e-5f845d52aa4e,pendant_lamp
6ae84081-8907-4796-b732-c23949add087,nightstand
9a9a3f9d-e59c-4597-8882-26e0c803146a,double_bed
c2d7281e-a0ae-4b33-8a62-2fde4583a787,nightstand
a6f45652-6b5c-405f-b144-eec9fc3f03e4,pendant_lamp
4945b111-b731-454f-b6c9-f7c22574c607,tv_stand
7b42d5ab-ed37-40e9-b366-e049c5c15dfe,tv_stand
3aed8cb0-da5d-4f31-ae74-4b68faaa29be,ceiling_lamp
9090ae7e-815a-412c-8610-0233ae8b4db5,desk
f0b346ac-4c07-4fde-8eff-9c3537304525,double_bed
520e9e37-b5bf-4209-8ec7-a3748a4e9f5f,tv_stand
f85fa790-aed8-4e1e-b2d0-16c97d77c1c2,wardrobe
172d257d-5eab-4f7e-8671-ae3752a02b45,nightstand
637fbe20-e30b-44a6-9755-3a64c32580c6,children_cabinet
2be2d0ea-23f7-4955-a433-e3d2c6a4c55b,nightstand
22a4bd03-9adf-4e3c-8540-f3d1b20ac3ff,wardrobe
e0755599-37cc-4c96-945a-34cdabb8252a,nightstand
f2ecc636-3b30-4f45-96f0-5bd3fcd85a1f,armchair
1a9e0a1a-c6a1-4c43-8352-9d391907d86f,cabinet
82458f2b-36fe-4965-bfe8-9137696a746a,wardrobe
660681f2-625f-46bd-b261-caa306cc5968,desk
474fa09a-647b-4828-9ab2-6f5894f966df,chair
43d85f7d-19d1-4a0c-90b9-ff054351a284,single_bed
16febe29-52d9-4833-a695-b09446e65512,table
ecb51f39-b6ff-442d-8b81-dda39f6a4bc1,pendant_lamp
eb8ce439-cb02-4f7d-984b-9393cbe0822e,wardrobe
5b812e8c-aa9d-4f8e-a29e-bd9a0c658719,wardrobe
4c1bc225-0287-481b-80b3-c5f30c6d6ed9,cabinet
7a1d1b3b-4c78-4edc-8a11-c9a3f962e97f,bookshelf
8231608a-994f-4416-b68b-3db75feafe32,pendant_lamp
84bf5c56-1451-451e-a1ec-c0d131d7391d,desk
e8c3140c-053d-4b0e-969b-64c149d9720e,cabinet
3c6a5d71-fb59-4e09-8e30-73ad7d5120a7,pendant_lamp
21e0b94d-aaf3-4ef8-a004-f446e9c0dec9,double_bed
a7409a8f-6e55-4e04-9c67-6e4d39fe0989,table
28092c40-271a-40ab-9cfb-b96f1ce214fb,chair
d8d6b164-38bb-49f1-8f6c-85e234c7514f,cabinet
0ea463c5-c7b3-4a8d-93b4-dbc6b0f356eb,pendant_lamp
72a8fbb3-35f9-42f6-b46a-41677383bd8e,table
7e741478-236a-4e64-add8-7584d0a597ea,dressing_table
0e29e910-61d9-4261-8942-a1728d211847,stool
81d1ecd3-9a1c-4ee2-be0e-de9c6c121ed3,chair
61062201-7a64-484b-b02b-460946b66dcd,table
c508c80d-de17-484c-ad4b-81344e8dbbab,armchair
f7e667ee-f042-4428-b29b-6a89d81a48d9,nightstand
4874d831-e295-4d5d-a427-88e7414698a2,pendant_lamp
6748f033-7e07-4ea8-8daf-ffb155b65067,single_bed
6c6f53d0-c27e-497a-8f82-fac9d2ac4b25,wardrobe
452793a7-feab-4004-b144-fa7e7a6b8705,nightstand
c4bcf25e-e3a7-4e06-8dfa-17e3636a2968,chair
2626645d-4970-4f5c-9cb3-e4b7b9e7790c,table
4dd15ac0-c18b-43d7-81d4-44ec40d8ea3c,shelf
3a76e18c-eb81-42dc-a9aa-7cb1ef63cbae,sofa
225c9976-2a7b-4546-ab0a-c2f2a6b5de8c,chair
53b342b7-f56b-405d-a261-0cad489479cd,double_bed
2c4ecb63-70e5-4499-b5e3-be20da1d43ec,dressing_table
6df723b6-51ec-4339-9efa-912110603763,single_bed
116fbc36-50e9-468f-8821-c4e3ea4b0bae,cabinet
62da127b-5543-4a5b-a5f9-582ddcb3d029,chair
6b07fdf9-3353-4f71-b919-12d9b6e725c4,children_cabinet
e0ee334f-2d46-49d5-8d76-270715ec8cbf,children_cabinet
2bc4fa22-52e1-4ff9-b1fd-cfb74c5925d6,chair
a6a71535-321e-4fd8-8016-7f0ba55d2116,pendant_lamp
acbfef7e-341e-4577-b14c-969b3f90c466,cabinet
6c936c38-a3a4-4363-ace4-d61eba858d7e,single_bed
5e07415c-f8f3-4c15-b30b-cf8fd34312f0,desk
f87a36da-776b-4265-86cb-984d3f6f8e8d,ceiling_lamp
63887ac7-711f-4dec-82f2-1aca98aac980,chair
a35ba93a-a794-41db-b36c-989981a0f148,bookshelf
81aec6cd-34d7-4619-81e6-56bd1cdc1265,double_bed
521b52b9-5024-4ecf-8fae-3a448c205686,chair
36e4f2da-d529-49b0-b65b-d2addb39c4c9,tv_stand
4d48203c-9e9b-4765-b44c-9f8387932370,stool
9b2c3161-c6d7-4090-bcbc-6389e6c44177,nightstand
7eb290b5-fc48-4981-bfe9-84ee0b34b988,double_bed
864f3cca-a9a6-4e47-88a8-ba69e202143c,nightstand
45ec868b-b4e9-4429-8f2f-5082f09b808b,wardrobe
103f5dce-5806-4536-8862-c2f576bf046a,desk
284277da-b2ed-4dea-bc97-498596443294,chair
59a0de9d-7bd0-4886-8e6e-26eb7af6134c,pendant_lamp
0e357885-feaa-405c-8df3-2a51866ac4a9,pendant_lamp
3822e68e-4089-4795-acf1-7af53e09cc06,pendant_lamp
5fc13bc0-a4ec-4d58-b82c-fc9e36ebe244,chair
5fb91b28-9a25-472e-824a-20850d875435,sofa
acd94a9b-a0d2-4f53-a734-b1a431ffd5f7,table
260f79ca-41d4-44c8-bbe2-118978128685,tv_stand
fad76641-9a2f-4d00-8e2d-832c48bbc173,double_bed
cfc2e43c-5237-41c9-bd74-eeae1610dca7,ceiling_lamp
4219c88c-a6be-4c0d-813c-dbaf934dab46,nightstand
3ecfe1f2-85b8-4e5b-a50c-9dcdb8fbe021,pendant_lamp
e40f2a24-f9cf-48c0-89bc-b71b795c3d5c,nightstand
cf7b801c-9f8e-4ed3-85b8-f73175315728,pendant_lamp
2209baaa-5935-42a4-8b1e-b7380f811d48,ceiling_lamp
17e325e5-1142-424b-9b11-c782aed19521,children_cabinet
0da0ecf6-7c20-38e0-afb2-8917852e4ff2,desk
64daf139-bf01-3270-8280-81f9a4c63b97,chair
2ac67c87-c768-470d-91d6-cc018259f6fc,cabinet
8aba8742-6711-4330-9e1a-4b6a387f3f97,pendant_lamp
47ffbe6b-d081-4f8d-801e-ba0fb6153a01,pendant_lamp
e2ef0d6c-4942-4abe-b178-a435c0c23bec,nightstand
b8cdfe23-59f9-43d5-9d4f-d8f3bd406b62,pendant_lamp
bb136700-4185-4376-ae5b-3de6080e4e57,pendant_lamp
ee877136-4de7-4e39-8e32-33df9475f084,wardrobe
6687199f-1e37-4eb7-bd46-35aa03c37795,single_bed
f615b69a-6791-408c-85e3-8ac19e33dda0,desk
1e6d01bd-08ed-4dbd-9914-2e24169bf842,wardrobe
4762e7a9-d4be-4e0e-a75e-b1179bf576e6,nightstand
8931999e-b92f-41cb-8f30-819557715be5,tv_stand
83db09d8-0c4c-4b13-8909-404bdf4ea3ec,double_bed
2e815c2a-94ee-43a4-a182-7eeeaff16c48,table
9c4424b3-ed58-4cf8-b1b5-7c75dcf54286,nightstand
43330772-33f1-4e38-993d-3306cb7ff268,pendant_lamp
d7dbc1d7-3c46-4658-8ef1-c57610426886,shelf
82952d41-00e4-46ea-b5a5-dad51f22107e,ceiling_lamp
3c046cec-52cb-4b97-9b39-53e549807679,pendant_lamp
f9b23849-d9ee-435e-9668-676a5cc8e594,ceiling_lamp
3a3667c5-effe-49b1-bff3-e5df44fd4e9e,pendant_lamp
95275663-5ea5-46b1-ac8c-68b13405ff1a,kids_bed
6dd08dda-261f-4b00-be86-363d926a0aa2,armchair
138916bf-5068-4922-bddf-455be830b853,wardrobe
70a8fbee-b7d5-4ccf-85fb-5cc24f72bd0b,double_bed
72df2a49-425e-41f6-a65c-6d8514f4bff2,nightstand
74b4bce8-b46d-4bfa-8604-844a5a1bca3b,wardrobe
6e441326-6f24-41f2-b3f0-add6576fc4ab,double_bed
b8e5dcb5-a141-4f35-a41f-034a702bf56c,nightstand
e90574de-09da-4b81-b5a5-fd2913e16544,pendant_lamp
2fde8ddc-7e0b-4967-865f-dc2e190c0d6e,wardrobe
db94b918-4b53-42f9-839c-c18cc2c49e3f,ceiling_lamp
c2fecd9b-c61e-423a-a48d-08c63931cd1f,double_bed
dc3da40f-423f-42b3-b6e3-adc0096feaa6,table
f2389f72-3e9a-4de6-a967-b5a4eb2f542b,tv_stand
4385e5a4-61ce-4976-b9b6-3733ca3eaf0a,wardrobe
8d1d5369-b537-4585-ab85-55d77804a5a2,pendant_lamp
118a44f1-d0b0-4a76-a03f-2ec796642fd2,table
608751a3-c396-44d2-b44e-a3148b724c4b,desk
a653beec-e5d5-4390-8463-bf3940006bd3,chair
451b8cd3-e635-4e6e-ab7a-ae91ca251fae,children_cabinet
1b30b6c7-b465-49d8-87e6-dd2314e53ad2,chair
3eade32b-1859-4ecb-a38a-885d7f6d33ce,single_bed
7c418d2e-974e-4a2e-b286-ad5043eb7d95,nightstand
2502cec2-3444-4046-b2c8-8afda329d115,pendant_lamp
7b06046a-b009-4b08-8407-ca1b4bd535e4,pendant_lamp
b31cc2af-6549-4422-8f96-ec5cd8f0f92c,desk
a29f69f7-9df2-4038-bb61-122c9f6f907d,chair
75af436e-7aad-4128-b5db-f7b9ce91346b,ceiling_lamp
0d643ce3-0a98-4663-8d8f-69b201266375,pendant_lamp
eb0e6657-8c1c-406d-8fb2-625bf09cbb1c,ceiling_lamp
610e35a5-595b-4919-91bb-de99ef9de8b8,nightstand
2cb294f1-54fd-4ba7-bde5-6fd6b588339b,pendant_lamp
3bc8343f-452b-4e67-a986-e34436c6479b,pendant_lamp
1d98af0b-9e19-4ec7-b006-5d1f53b6b44d,wardrobe
aa6d228c-fc58-4e80-b1c2-ecb2e6fb25f8,armchair
43104ac8-7491-4081-85a9-3bf2497cf714,single_bed
fb84f58c-6029-4f37-bd73-6705c29617a1,nightstand
14dabc5f-d720-4651-b0c6-9366f1e56360,pendant_lamp
6756a871-fc8f-4db3-8692-dc9c512d4ad1,pendant_lamp
6ddcaa37-e965-473f-aca5-d5ce218e757a,nightstand
c02d4213-31f1-4bf5-8290-6d4d5783a624,nightstand
19dc59f4-4db3-4180-8085-a3bfaeb3926e,cabinet
cfb03ca0-a999-4e9f-8db1-1f6caa667aa8,wardrobe
47313e81-314d-4f8f-b530-566efc54d4d8,tv_stand
4d367ea0-5e7a-4a9e-b36d-0ff9657fd813,pendant_lamp
89e435d5-f2eb-4554-a6fb-e48a5001d09b,shelf
2b214c3d-bab2-4bed-b285-8c0d11df2ba7,wardrobe
cab119c6-8cbc-41b8-81e5-6432ce86c1ca,pendant_lamp
fa471522-2ec3-4925-aa44-2a0129cd6b3b,cabinet
ad37faea-9ed2-412f-a856-e4a4584c5e24,nightstand
f938d56d-3c3d-4ff8-a42c-d0d474d38e39,stool
63083cb5-29b7-4693-b8a8-d37f77a3b35d,shelf
8540ec2c-f5e6-40da-af37-6c0098ce200e,nightstand
2bc8e31d-bc22-41eb-bfa1-645f5a99e76d,bookshelf
aceb3c1e-f44e-4cb2-a333-bbca53405db2,children_cabinet
62d597da-8a71-4e23-a30b-2b229b55d970,cabinet
25c924ef-cd89-4e88-88da-2f379e67c717,kids_bed
fb6d84cf-0b11-4ae8-9727-88827cad30e0,cabinet
5bfa3133-28db-49f0-887c-1e904ee70eb9,pendant_lamp
b9851d90-ce96-4001-9090-8184d4cb3bb1,nightstand
aeef9192-6656-4d48-ae21-db87267aba94,wardrobe
691fd80f-9208-49f2-b4ec-5f56ba4788d6,nightstand
12f6166a-3223-4b42-8fe4-90036e374a4f,wardrobe
6b53784d-151d-4b34-abfd-753e8d128dc4,dressing_table
68243d9c-465c-44d7-89d6-1e9cefca30cf,single_bed
47ef9a66-b01c-4763-b415-09292d54512e,cabinet
c2585426-1d3d-4772-bd27-dd0e4e74e61d,cabinet
6bb592ac-81c2-4df6-8f2e-ee2c42de67cc,bookshelf
e37c33f8-068c-47ea-9df3-fe257c8a93db,double_bed
c744f59f-6133-4131-a131-88209820de61,chair
1b660f02-4918-4cf2-a056-6ecf7c45952b,table
137a8b0c-4428-443d-84f2-b2115ee93a37,double_bed
1f5410a5-1b98-4ccb-974c-7eb6be918d84,stool
33061136-bad0-4ffa-b303-dd8543405dd4,nightstand
5486f184-3f77-4176-8b75-ded62cb0a9d1,wardrobe
51bb6c7b-2377-4f89-898d-8cddbe1b17ae,nightstand
13105ace-7a19-4e5c-ae04-66fa58770e0e,pendant_lamp
e0010317-e54b-4310-9d9c-81c7d0383789,desk
76c240f7-f21e-4226-9cc3-d489940c1d3d,cabinet
afb44044-bbe4-48f0-b4c8-32b02339000a,double_bed
85a68385-4bef-4aa2-9469-eedff668a91a,pendant_lamp
addbadb3-a140-4a0c-91c1-eeffd6ab005b,cabinet
434e4279-64df-488b-ba7e-c9398fd7633e,kids_bed
9009bf15-6028-49e1-a037-cb1b2f20e7bd,tv_stand
13d01cc8-b080-4e03-85dc-eff4a65b0716,tv_stand
ffc2d6b6-17a4-43ef-a7e2-e85e63e74a1d,chair
0fb25207-a5bf-45cc-8b52-cce170f682da,armchair
9a0cadcb-952c-45f8-b9ff-fc696b3a5b8d,cabinet
042badc0-128e-4abe-8ce8-5fe3e538b4fc,ceiling_lamp
0e998b52-072c-41b6-abb0-d8a66a39e004,sofa
21b7c9d6-c768-465f-a3f9-900f06d5fbc4,double_bed
9cba2ff3-4b9f-49ed-b5f7-c526ad7a4e24,pendant_lamp
354ce96d-d417-4228-9488-ed38d22d3167,pendant_lamp
738c7db8-7ce4-4b53-b9ef-bbf32be790c4,stool
766d2c3b-8d0a-45e7-99c1-bda197986422,single_bed
6e759989-7f12-4dc1-abb0-21509b653712,stool
7aa60c7c-a8e7-42e8-8235-7c0bf0572eb4,wardrobe
3d8da11d-054d-4cbf-91a9-812db32b061e,tv_stand
235b23eb-1a3b-4545-bb44-a549b45e13cf,ceiling_lamp
a4632de8-8892-4f16-8100-82edb8b2fb40,nightstand
b520ee41-01c6-4e9b-9e82-a9cf9fca9317,dressing_table
082f1f77-d72e-431e-9ece-99a6db089a70,armchair
2a821bb0-4c82-4b72-9974-4ece7f2d2316,armchair
b3f39468-d393-471f-b877-d18f885877fb,coffee_table
a3e8bf5a-c3dd-4211-bdda-483818d9d354,shelf
0353b780-27c1-42eb-8544-212c32c1afb3,pendant_lamp
f6962e45-f344-44b1-bfea-15f3cd9dbb34,wardrobe
b91b536c-c861-4412-a452-9c6e18f0a0ea,stool
b734950d-92f3-4955-8d06-232dfc9c56c6,nightstand
7a2d6a8d-6929-4d68-a070-75bd3f614026,stool
f9cafe53-a055-4059-90b2-892a14e3b750,cabinet
69386c43-d08e-4f47-b88f-8087541d20c7,wardrobe
feda8f24-4b76-4ad4-98d4-23ef9d48de23,stool
716095f2-ff1e-4af3-8949-2880879a37a4,stool
8650549b-8b7b-3195-b85e-d6f104935dff,desk
cf42607e-1745-45a0-bda3-f382c6d54eb3,stool
cd3609d2-da15-4417-a128-d16f80ad087d,chair
d1f3b2a4-cfef-4bd0-8132-82527b15aef5,double_bed
6f09d6a0-dcd6-472a-9793-bafc17a8486f,chair
0f803c4c-86a4-4bc5-a73c-d37175b60235,wardrobe
c1945e48-2eaa-4691-a77a-89eaf1179df7,dressing_table
58904320-f2d9-4088-8cdb-9196fc99cb91,pendant_lamp
b0fb44dc-9186-4de7-87f6-a5b6b3ded50e,pendant_lamp
16d4b23d-4170-467c-8e48-9d35c8d740b4,stool
a808729e-5695-4799-8da1-89675b81b147,cabinet
7191996d-fa91-41f5-876b-4c3075fddd3f,stool
e914e4f7-9047-44e6-9a8a-19b64427ad37,pendant_lamp
412f0245-abe1-4a35-94b1-288796c1aae1,bookshelf
45ee620d-f213-4f6a-a1c9-89f1a738c8fa,wardrobe
77fc10da-e8c1-41a5-8335-72253865e7bb,cabinet
5e90feae-b672-4d02-9bd8-7b6f0690d73b,cabinet
835f1b5d-cb60-4164-a1cd-927bad7f3dbd,wardrobe
056d9c19-ddb8-45d0-bc22-f9c4f0b41962,nightstand
3e601900-792a-4a63-afd5-4087b7c02d0f,ceiling_lamp
40d61d5e-965b-457c-88e8-287cc69821c9,cabinet
83cae192-b11b-4cd4-b6f3-8d55ce211625,children_cabinet
3e9d66fc-2218-4bbe-89ed-943c063e588a,pendant_lamp
d90a1757-89b7-4bb5-a281-8e643b4735fe,nightstand
4efa29ba-9633-4dfa-bae3-76dde466850c,double_bed
6f9f4aee-dc7b-4749-a98a-67fd52cd55b6,wardrobe
821cc811-9bbc-49cf-af6a-c1a595a116ee,stool
6c72dee5-ad5b-4061-9f57-ff39506af543,pendant_lamp
725ce92d-a851-48b9-964b-f1bad8fc8307,double_bed
dd577dff-09c1-472c-a578-8415767e983f,cabinet
a0223cf8-70eb-4cac-aedc-97b9f28a55de,ceiling_lamp
c72614b4-2669-42c1-8793-2a8e11d399f6,stool
35e17ac9-b8ac-4980-a908-cd7b070cb718,double_bed
f3a8453b-a69d-4227-a501-97dd702bbbe7,nightstand
63600695-59a6-4faa-8d60-78545571d34f,pendant_lamp
c82426a8-b300-4082-8be3-fae454dbd511,pendant_lamp
59f44afe-59ca-4281-9a2e-753322f2542e,table
8b089f0a-3600-4932-845c-74c8c680cf7f,ceiling_lamp
752e47c9-4dac-43b3-994f-e97cb7a9dc5e,cabinet
803d34b5-0502-408a-8e23-67042ad90548,double_bed
68c271cc-f65f-48b6-8ec2-4dc624a62e53,nightstand
e4eac65b-d96e-455e-b717-972b0adf1793,nightstand
815965b3-4143-471f-9906-735925b80a52,double_bed
83b9d5bf-98ca-4cf9-b42e-59b8ffcbbd81,kids_bed
9d877812-b514-461d-8405-0d9305a65304,pendant_lamp
43adc992-e772-4763-a7ad-36eecfde3e5b,nightstand
f87cd562-016f-4da4-a08f-13debf311708,chair
011a0370-fe70-404e-b61c-15057a3a98c5,wardrobe
65303fc7-e257-44ea-a715-b8de195ed0d3,nightstand
7bf590ba-7f4f-4f13-8be7-92eeef002c3c,tv_stand
6a13999b-89da-49ca-8ee3-44658668aef6,table
66abd0f6-acc6-4f2b-80f5-867210ccb2ee,shelf
3d135fd7-0f66-4d70-ba63-abaa83c76bfb,tv_stand
099858f8-f2e3-43a8-a0fb-8f3230946dd3,tv_stand
52a7986a-d2a3-4492-8d4c-ac7a06fcd3b6,nightstand
25d83f53-f68a-492f-8709-e846960e203e,armchair
03370373-5e38-43f0-8133-07fecdd6159d,table
5177c343-8247-4db1-a0d9-40347ffc5102,single_bed
43065d31-4404-4eb9-95e9-85bf6f5d4522,wardrobe
faa8986c-d632-4b7c-9a25-659e48c42d0a,dressing_table
13875681-782a-434a-9aa7-29209a362925,stool
611473e7-176a-4678-9ae4-b8184cdf8039,nightstand
7c2916f5-3c12-437f-ac90-371206e5d1a1,nightstand
d559efac-6999-4439-ba44-88bf0e973544,stool
131f323a-5470-40fa-93ca-30f58ae7f001,pendant_lamp
62fedc5a-f443-45cc-bec6-e924825755fa,armchair
68b71f89-0b42-4e75-ac75-a3f3f5588bbe,ceiling_lamp
73986b37-162b-4e1d-a9ab-fdf725872136,wardrobe
1ad3fb75-881f-4b3f-acf0-1478cb752a37,chair
f24feff5-5cfa-426d-88dc-ab21e1f7ca35,table
1ddf606e-c12d-4b00-8970-61863c774519,wardrobe
c6773b91-36bd-4441-bea2-e1b5a1ce6527,nightstand
10e00ea3-2ad5-4fb1-a887-4b76d81b40b5,wardrobe
6ffa21e8-16e0-4fe9-8606-dfa097353763,wardrobe
1ade0286-c9ac-43e4-9011-c9c83edf4b3e,cabinet
0b37c900-4ecc-42e5-9899-b71aef429431,cabinet
2250c149-cae7-47b1-b2f6-061f171b3198,bookshelf
692bf4d9-dee4-4bf1-9e6b-7377cc37434b,desk
b9dca0d1-6166-4ac2-a048-3051c19b362c,pendant_lamp
39a386e1-029e-4dfb-af6d-af19ae1e198f,double_bed
9b4d8975-bb70-430d-98c8-47da905385a4,chair
664c64ea-765e-4be2-bc16-9713e6ba276c,dressing_table
79e5cd95-d841-48f3-98ae-2e71e2089896,stool
924b6afc-0779-4789-8824-fd3cd5151a08,nightstand
4847f8da-749d-4408-a3d8-f6cb7e124fec,pendant_lamp
c55fda9b-6637-45df-b0d2-487695e90410,cabinet
032c235f-47b4-4827-a9d8-77230cbffd1c,wardrobe
7aecd672-7b37-41ed-9674-43e0a4cb0845,double_bed
ee70905c-37a8-4661-93cc-92f23e9453a5,nightstand
9ede8992-7ad2-48d5-a119-bfce07d8d371,tv_stand
307dec24-4beb-4d07-8b06-d2c715a7b1a5,pendant_lamp
8c9586a4-6dce-49c7-a3f8-415e3eebf113,double_bed
7b1bea23-bb61-41b4-a587-96adc2688e6a,nightstand
5aea9c82-6c98-4d98-98b9-eb6908acbe41,pendant_lamp
534272f5-d0b5-4079-acb4-1aeb9f788bae,stool
1e70c6ff-a1c1-4993-b942-cb899e1895e0,sofa
cd969ec6-5ff1-4aef-900f-cc2d320791b3,table
